-35.39745, 105.9822
-35.56813, 106.0016
-35.7372, 106.0207
-35.88797, 106.0378
-36.05741, 106.057
-36.23006, 106.0766
-36.37872, 106.0934
-36.54831, 106.1127
-36.72514, 106.1328
-36.88369, 106.1508
-37.04756, 106.1694
-37.22623, 106.1897
-37.38137, 106.2074
-37.54619, 106.2261
-37.72792, 106.2468
-37.89086, 106.2654
-38.06363, 106.2851
-38.24524, 106.3057
-38.40918, 106.3245
-38.57382, 106.3432
-38.75348, 106.3637
-38.92908, 106.3838
-39.09093, 106.4023
-39.2659, 106.4223
-39.4438, 106.4426
-39.58843, 106.4591
-39.75812, 106.4785
-39.93973, 106.4993
-40.10206, 106.5179
-40.26835, 106.537
-40.44924, 106.5577
-40.61365, 106.5766
-40.77653, 106.5952
-40.95979, 106.6161
-41.13083, 106.6357
-41.2855, 106.6534
-41.458, 106.6733
-41.64138, 106.6944
-41.78959, 106.7115
-41.95871, 106.731
-42.13868, 106.7517
-42.29531, 106.7699
-42.46354, 106.7893
-42.65234, 106.8111
-42.82286, 106.8308
-42.97484, 106.8484
-43.14815, 106.8685
-43.31697, 106.8881
-43.46956, 106.9059
-43.6434, 106.926
-43.80867, 106.9452
-43.96158, 106.9631
-44.13235, 106.9829
-44.30077, 107.0026
-44.45196, 107.0203
-44.62629, 107.0407
-44.79787, 107.0608
-44.94562, 107.0782
-45.1221, 107.0989
-45.29488, 107.1192
-45.44125, 107.1364
-45.61759, 107.1572
-45.79146, 107.1778
-45.9451, 107.196
-46.11881, 107.2166
-46.29507, 107.2375
-46.42883, 107.2535
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.4538, 107.2565
-46.45382, 107.2565
-46.45382, 107.2564
-46.45382, 107.2564
-46.45382, 107.2565
-46.45383, 107.2565
-46.45383, 107.2564
-46.48459, 107.2602
-46.62397, 107.2776
-46.77028, 107.2958
-46.90337, 107.3124
-47.04761, 107.3302
-47.19762, 107.3487
-47.33321, 107.3654
-47.4809, 107.3834
-47.63684, 107.4023
-47.77023, 107.4181
-47.84631, 107.427
-47.84631, 107.4271
-47.88422, 107.4196
-48.01757, 107.393
-48.1674, 107.3631
-48.30081, 107.3365
-48.44353, 107.308
-48.60304, 107.2761
-48.74027, 107.2487
-48.88132, 107.2205
-49.02914, 107.191
